Order ID,Order Date,Region,Channel,Product,Units,Unit Price,Refunded
SO-00909,2025-08-22,East,retail,Widget,14,130.59,false
SO-00910,2026-01-24,North,retail,Flange,2,130.88,false
SO-00911,2025-12-13,South,retail,Flange,17,25.61,false
SO-00912,2025-03-26,West,partner,Sprocket,2,74.86,false
SO-00913,2025-04-17,South,online,Widget,3,164.11,false
SO-00914,2026-01-30,East,partner,Flange,9,113.97,true
SO-00915,2025-07-20,East,partner,Doohickey,3,172.99,true
SO-00916,2025-04-29,East,partner,Doohickey,1,21.52,false
SO-00917,2025-02-21,South,retail,Gadget,15,119.90,false
SO-00918,2025-07-01,South,retail,Gadget,12,111.08,true
SO-00919,2025-01-15,East,online,Flange,13,171.25,false
SO-00920,2026-01-01,North,retail,Flange,20,72.24,false
SO-00921,2025-05-21,East,online,Doohickey,3,92.73,false
SO-00922,2025-09-12,South,partner,Sprocket,7,139.82,true
SO-00923,2025-01-09,North,online,Sprocket,4,15.37,false
SO-00924,2025-02-09,South,partner,Widget,1,28.91,false
SO-00925,2025-11-25,South,partner,Gadget,1,159.18,true
SO-00926,2026-01-16,South,retail,Sprocket,17,153.25,false
SO-00927,2025-02-11,East,online,Flange,2,80.74,false
SO-00928,2025-08-14,North,online,Gadget,15,120.03,false
SO-00929,2025-09-05,West,retail,Gadget,1,83.96,true
SO-00930,2025-08-10,North,online,Widget,4,63.02,false
SO-00931,2025-04-16,South,partner,Gadget,2,164.51,true
SO-00932,2026-02-12,East,retail,Flange,14,178.42,false
SO-00933,2025-09-29,West,partner,Flange,3,154.80,false
SO-00934,2025-03-22,North,partner,Gadget,7,39.95,false
SO-00935,2025-03-26,South,partner,Doohickey,20,172.34,false
SO-00936,2025-04-21,West,partner,Widget,4,81.45,false
SO-00937,2025-10-09,West,online,Sprocket,14,145.68,true
SO-00938,2025-06-13,North,online,Widget,10,132.44,true
SO-00939,2025-06-14,West,partner,Sprocket,3,103.84,false
SO-00940,2025-09-10,East,online,Sprocket,6,19.51,true
SO-00941,2026-02-22,South,online,Doohickey,1,89.02,true
SO-00942,2025-07-17,North,online,Gadget,19,69.46,false
SO-00943,2025-12-04,North,online,Sprocket,20,80.83,false
SO-00944,2025-05-13,West,partner,Doohickey,13,175.83,false
SO-00945,2025-01-31,West,online,Sprocket,5,10.59,false
SO-00946,2025-07-18,West,retail,Doohickey,6,136.14,false
SO-00947,2026-01-13,South,partner,Gadget,14,101.08,false
SO-00948,2026-02-01,South,retail,Widget,9,104.84,false
SO-00949,2025-05-14,West,retail,Gadget,6,94.54,false
SO-00950,2025-08-21,East,retail,Widget,16,76.80,false
SO-00951,2026-01-30,West,retail,Doohickey,18,23.57,false
SO-00952,2025-04-02,West,retail,Sprocket,17,124.58,false
SO-00953,2025-01-01,North,online,Sprocket,18,51.02,false
SO-00954,2025-03-06,West,partner,Flange,20,68.36,false
SO-00955,2025-02-27,West,online,Sprocket,14,108.45,false
SO-00956,2025-01-01,North,retail,Sprocket,16,63.52,false
SO-00957,2025-03-09,West,retail,Widget,12,102.74,false
SO-00958,2025-11-24,East,partner,Gadget,11,20.89,false
SO-00959,2025-12-31,North,partner,Sprocket,20,169.24,false
SO-00960,2025-03-26,North,retail,Doohickey,11,103.29,false
SO-00961,2025-06-10,West,retail,Gadget,16,69.95,false
SO-00962,2025-08-04,West,partner,Flange,18,116.51,false
SO-00963,2025-05-12,West,retail,Sprocket,3,130.98,true
SO-00964,2025-02-18,East,retail,Widget,6,102.84,false
SO-00965,2025-03-17,East,retail,Flange,12,118.27,false
SO-00966,2026-01-25,South,retail,Sprocket,14,142.75,true
SO-00967,2025-04-16,North,partner,Widget,3,119.34,false
SO-00968,2025-04-25,South,partner,Flange,15,67.61,false
SO-00969,2025-02-10,East,partner,Flange,6,114.07,false
SO-00970,2025-12-28,West,retail,Doohickey,4,91.77,true
SO-00971,2025-08-20,North,partner,Widget,8,147.36,false
SO-00972,2025-05-29,West,retail,Flange,7,34.44,false
SO-00973,2026-02-17,East,online,Doohickey,15,30.65,false
SO-00974,2025-05-19,North,online,Doohickey,4,130.45,false
SO-00975,2025-02-03,North,partner,Gadget,11,47.78,false
SO-00976,2025-11-22,North,online,Sprocket,13,71.58,true
SO-00977,2025-06-30,East,online,Doohickey,17,153.13,false
SO-00978,2025-06-06,North,retail,Sprocket,2,39.48,false
SO-00979,2025-03-02,South,partner,Widget,15,26.20,true
SO-00980,2025-07-15,East,retail,Sprocket,6,44.27,false
SO-00981,2025-06-04,North,partner,Gadget,3,82.16,false
SO-00982,2025-10-05,West,online,Sprocket,1,122.61,false
SO-00983,2025-10-28,West,retail,Doohickey,13,19.55,false
SO-00984,2025-12-23,South,online,Sprocket,9,138.70,false
SO-00985,2025-03-07,North,retail,Sprocket,1,161.44,false
SO-00986,2025-05-04,North,retail,Sprocket,10,170.89,false
SO-00987,2025-08-06,North,retail,Gadget,9,64.87,false
SO-00988,2025-05-02,East,retail,Doohickey,17,28.35,false
SO-00989,2026-01-18,East,retail,Doohickey,13,97.15,true
SO-00990,2025-11-22,North,retail,Flange,15,108.96,false
SO-00991,2025-08-29,South,retail,Doohickey,1,112.20,true
SO-00992,2025-05-04,East,partner,Widget,12,113.45,false
SO-00993,2025-03-25,North,online,Flange,18,59.27,false
SO-00994,2025-10-12,West,partner,Flange,7,89.51,false
SO-00995,2025-01-08,East,retail,Doohickey,9,178.99,false
SO-00996,2025-03-10,North,online,Gadget,1,134.17,false
SO-00997,2025-10-09,East,partner,Sprocket,9,105.46,false
SO-00998,2025-11-02,West,retail,Flange,17,59.89,false
SO-00999,2026-02-01,North,online,Flange,14,8.69,false
SO-01000,2025-05-26,North,retail,Sprocket,7,52.67,false
SO-01001,2025-10-07,East,retail,Flange,2,104.77,false
SO-01002,2026-02-10,East,retail,Sprocket,1,54.47,false
SO-01003,2025-05-15,North,retail,Doohickey,1,145.17,false
SO-01004,2025-02-18,East,retail,Doohickey,18,139.19,false
SO-01005,2026-01-06,North,retail,Sprocket,18,15.18,true
SO-01006,2026-02-20,South,partner,Gadget,9,142.75,false
SO-01007,2025-09-20,North,retail,Flange,18,64.41,false
SO-01008,2025-02-06,East,partner,Flange,3,105.55,true
SO-01009,2025-09-03,West,online,Sprocket,18,107.69,false
SO-01010,2025-11-10,West,partner,Widget,9,11.54,true
SO-01011,2026-01-04,South,partner,Widget,11,33.76,true
SO-01012,2025-07-26,South,partner,Gadget,14,13.15,false
SO-01013,2025-04-20,South,retail,Flange,16,10.28,false
SO-01014,2025-01-06,North,partner,Widget,1,112.11,false
SO-01015,2025-05-16,South,partner,Widget,5,104.14,true
SO-01016,2026-01-02,South,partner,Widget,13,155.28,false
SO-01017,2025-07-29,South,partner,Flange,12,94.90,false
SO-01018,2025-07-06,East,retail,Gadget,15,102.04,false
SO-01019,2025-11-16,North,online,Widget,11,103.83,false
SO-01020,2025-01-31,East,online,Gadget,11,122.02,false
SO-01021,2025-09-17,West,retail,Gadget,7,34.10,false
SO-01022,2025-07-15,West,partner,Flange,10,145.16,false
SO-01023,2025-08-09,East,retail,Sprocket,9,22.11,true
SO-01024,2025-11-05,South,retail,Widget,14,177.36,true
SO-01025,2025-11-25,North,retail,Widget,2,69.60,false
SO-01026,2025-03-20,East,retail,Widget,5,157.33,false
SO-01027,2026-01-04,North,retail,Sprocket,13,66.94,false
SO-01028,2026-02-06,East,retail,Doohickey,7,80.98,false
SO-01029,2025-05-25,East,retail,Gadget,13,36.58,false
SO-01030,2025-02-16,East,retail,Sprocket,2,142.65,false
SO-01031,2025-08-08,West,partner,Flange,7,94.30,false
SO-01032,2025-09-05,East,online,Widget,17,78.52,false
SO-01033,2025-03-26,West,online,Widget,11,156.45,false
SO-01034,2025-07-05,East,partner,Gadget,14,141.29,true
SO-01035,2026-01-03,North,partner,Gadget,15,35.67,false
SO-01036,2025-03-21,North,partner,Sprocket,20,176.64,false
SO-01037,2025-02-03,North,retail,Flange,15,50.26,false
SO-01038,2025-02-01,North,retail,Sprocket,10,72.75,true
SO-01039,2025-04-02,East,retail,Gadget,13,144.67,false
SO-01040,2025-01-10,South,online,Sprocket,6,157.81,false
SO-01041,2025-11-15,North,partner,Doohickey,4,160.72,false
SO-01042,2025-09-13,West,online,Widget,10,134.86,true
SO-01043,2026-02-01,East,online,Gadget,8,44.34,false
SO-01044,2025-11-14,East,partner,Gadget,17,8.95,false
SO-01045,2025-10-26,South,retail,Doohickey,15,28.10,false
SO-01046,2025-08-08,East,retail,Gadget,6,117.42,false
SO-01047,2026-01-06,East,partner,Flange,4,88.76,false
SO-01048,2025-08-16,East,partner,Flange,17,102.57,false
SO-01049,2026-01-21,South,partner,Flange,13,160.70,false
SO-01050,2025-02-11,North,retail,Doohickey,10,64.60,true
SO-01051,2025-01-19,West,retail,Doohickey,20,79.04,true
SO-01052,2025-03-18,South,online,Flange,12,48.05,false
SO-01053,2025-11-20,East,retail,Sprocket,2,38.47,false
SO-01054,2025-05-06,South,partner,Widget,17,153.64,true
SO-01055,2025-07-08,North,retail,Widget,6,14.87,true
SO-01056,2025-08-05,West,online,Sprocket,10,30.37,false
SO-01057,2025-07-08,South,retail,Flange,8,18.35,true
SO-01058,2025-02-04,North,online,Gadget,4,38.24,false
SO-01059,2025-12-30,South,online,Sprocket,12,51.90,true
SO-01060,2026-02-06,South,online,Flange,17,109.32,false
SO-01061,2025-10-18,West,retail,Flange,9,94.35,false
SO-01062,2025-11-22,South,partner,Flange,13,176.01,false
SO-01063,2025-12-16,South,online,Gadget,7,67.64,true
SO-01064,2025-08-12,North,partner,Doohickey,5,45.88,false
SO-01065,2025-02-07,East,partner,Doohickey,13,66.33,false
SO-01066,2025-12-17,West,partner,Flange,7,42.89,false
SO-01067,2025-03-27,South,online,Sprocket,5,126.95,true
SO-01068,2025-07-22,South,retail,Gadget,15,91.36,false
SO-01069,2025-01-17,East,retail,Widget,15,114.60,false
SO-01070,2025-01-13,South,online,Gadget,10,135.37,false
SO-01071,2025-10-31,East,retail,Sprocket,18,112.07,false
SO-01072,2025-03-20,West,retail,Doohickey,6,154.65,false
SO-01073,2025-02-05,West,retail,Flange,7,11.35,false
SO-01074,2025-02-23,South,online,Gadget,1,156.12,false
SO-01075,2025-01-21,South,partner,Flange,5,26.34,true
SO-01076,2025-01-15,West,partner,Widget,2,19.00,false
SO-01077,2025-05-09,East,partner,Gadget,4,22.53,true
SO-01078,2025-11-10,East,retail,Gadget,7,147.53,false
SO-01079,2025-01-24,West,online,Gadget,11,125.33,false
SO-01080,2026-01-11,North,partner,Widget,16,167.31,true
SO-01081,2025-10-15,West,partner,Gadget,12,145.55,false
SO-01082,2025-03-09,West,partner,Gadget,12,147.47,false
SO-01083,2025-08-28,North,partner,Doohickey,16,140.81,false
SO-01084,2025-12-08,North,partner,Sprocket,8,30.38,false
SO-01085,2025-04-04,North,partner,Doohickey,6,69.08,false
SO-01086,2025-03-25,East,partner,Sprocket,14,125.79,true
SO-01087,2025-08-11,South,online,Sprocket,7,97.63,false
SO-01088,2025-02-09,North,partner,Widget,17,178.77,false
SO-01089,2025-02-08,South,partner,Gadget,9,129.79,true
SO-01090,2025-10-11,South,retail,Doohickey,2,95.54,true
SO-01091,2025-07-12,West,retail,Widget,19,44.14,false
SO-01092,2025-02-26,East,online,Widget,11,170.34,false
SO-01093,2025-03-26,West,online,Flange,2,95.04,true
SO-01094,2025-08-08,East,online,Doohickey,4,83.34,false
SO-01095,2025-05-14,East,online,Doohickey,14,35.87,false
SO-01096,2025-08-14,West,retail,Sprocket,8,140.47,false
SO-01097,2026-02-08,East,partner,Doohickey,9,153.86,false
SO-01098,2025-05-07,North,partner,Flange,1,10.99,false
SO-01099,2025-09-27,East,retail,Gadget,8,177.40,false
SO-01100,2025-12-12,South,retail,Doohickey,15,129.63,true
SO-01101,2025-05-30,North,retail,Gadget,1,172.99,true
SO-01102,2026-02-24,East,online,Doohickey,20,72.39,false
SO-01103,2025-12-18,North,partner,Gadget,11,149.71,false
SO-01104,2025-11-29,South,partner,Widget,6,131.16,false
SO-01105,2025-12-27,North,retail,Widget,3,133.11,false
SO-01106,2025-06-19,South,retail,Gadget,7,177.32,false
SO-01107,2025-02-03,East,retail,Doohickey,3,54.27,false
SO-01108,2026-01-13,South,online,Widget,15,12.48,true
SO-01109,2025-06-11,North,retail,Gadget,15,146.06,false
SO-01110,2025-02-08,North,online,Flange,8,69.02,false
SO-01111,2026-01-24,East,retail,Gadget,17,43.24,true
SO-01112,2025-12-21,East,retail,Gadget,6,92.58,false
SO-01113,2025-05-20,West,partner,Flange,6,40.94,true
SO-01114,2025-12-14,South,partner,Gadget,3,153.35,false
SO-01115,2025-05-18,South,partner,Flange,19,176.17,false
SO-01116,2025-07-08,South,partner,Doohickey,2,165.09,false
SO-01117,2025-06-14,West,partner,Gadget,6,145.33,false
SO-01118,2025-01-04,West,retail,Flange,10,120.83,false
SO-01119,2025-10-08,West,partner,Gadget,3,115.68,false
SO-01120,2025-08-27,South,online,Widget,6,70.82,false
SO-01121,2025-07-31,North,online,Gadget,7,75.38,true
SO-01122,2026-02-17,West,online,Widget,18,111.23,false
SO-01123,2025-10-10,South,online,Doohickey,5,86.96,false
SO-01124,2025-03-19,South,partner,Gadget,16,56.30,false
SO-01125,2026-01-07,East,retail,Flange,4,35.70,true
SO-01126,2025-08-13,South,retail,Widget,5,82.47,true
SO-01127,2025-07-19,East,online,Doohickey,10,76.78,false
SO-01128,2025-08-22,North,partner,Flange,19,59.61,true
SO-01129,2025-05-31,South,retail,Sprocket,7,80.06,true
SO-01130,2025-09-11,South,online,Flange,2,118.41,false
SO-01131,2025-12-26,East,online,Flange,16,93.15,false
SO-01132,2025-09-09,West,retail,Doohickey,15,15.82,false
SO-01133,2025-12-12,West,online,Widget,16,50.00,false
SO-01134,2025-07-01,North,partner,Doohickey,17,96.61,true
SO-01135,2026-01-20,West,online,Widget,4,90.30,false
SO-01136,2025-02-27,West,retail,Doohickey,17,28.48,false
SO-01137,2025-04-06,North,partner,Widget,3,39.97,false
SO-01138,2025-12-24,North,retail,Widget,16,29.51,false
SO-01139,2025-07-08,South,partner,Sprocket,6,163.04,false
SO-01140,2025-02-11,East,retail,Doohickey,8,122.26,false
SO-01141,2025-11-30,West,partner,Widget,12,90.29,false
SO-01142,2026-01-09,East,online,Flange,17,114.73,false
SO-01143,2025-05-04,South,retail,Gadget,11,99.79,false
SO-01144,2025-06-06,East,partner,Widget,12,13.07,false
SO-01145,2026-01-24,East,retail,Doohickey,18,10.62,false
SO-01146,2025-01-29,North,online,Flange,20,21.76,true
SO-01147,2025-12-19,East,online,Gadget,14,96.47,false
SO-01148,2025-10-01,South,partner,Sprocket,8,97.34,false
SO-01149,2025-05-02,East,retail,Flange,16,108.16,false
SO-01150,2025-05-20,South,online,Doohickey,18,48.54,false
SO-01151,2025-04-14,West,online,Widget,5,102.86,false
SO-01152,2025-01-02,South,partner,Gadget,16,13.89,false
SO-01153,2025-12-02,East,partner,Widget,6,135.35,true
SO-01154,2025-12-21,North,retail,Flange,5,64.20,true
SO-01155,2025-04-30,East,retail,Widget,17,36.94,false
SO-01156,2026-01-18,North,partner,Flange,3,152.33,false
SO-01157,2025-04-14,East,retail,Sprocket,7,55.96,false
SO-01158,2025-12-04,West,retail,Doohickey,13,139.85,false
SO-01159,2025-10-27,North,partner,Flange,6,165.60,false
SO-01160,2025-06-06,North,online,Sprocket,8,40.81,false
SO-01161,2025-06-18,South,partner,Sprocket,13,104.39,false
SO-01162,2025-10-16,East,online,Sprocket,13,12.10,false
SO-01163,2025-08-01,East,online,Sprocket,14,20.50,false
SO-01164,2025-09-24,East,partner,Flange,2,109.72,false
SO-01165,2025-08-09,West,online,Sprocket,20,35.98,true
SO-01166,2025-05-19,East,online,Widget,14,160.47,false
SO-01167,2025-10-05,South,partner,Gadget,2,88.94,false
SO-01168,2025-02-05,West,partner,Flange,3,156.19,false
SO-01169,2025-11-23,East,retail,Sprocket,5,111.51,false
SO-01170,2025-04-09,West,partner,Gadget,14,61.47,false
SO-01171,2025-12-30,North,partner,Gadget,1,16.19,true
SO-01172,2025-03-29,East,online,Sprocket,14,138.03,false
SO-01173,2025-03-07,West,retail,Sprocket,16,53.57,false
SO-01174,2025-09-27,North,online,Doohickey,10,172.26,true
SO-01175,2025-06-03,South,retail,Gadget,16,174.77,false
SO-01176,2026-02-12,North,retail,Doohickey,8,131.99,false
SO-01177,2025-01-02,North,partner,Sprocket,8,18.45,false
SO-01178,2025-06-04,West,retail,Widget,13,160.96,false
SO-01179,2025-09-04,South,online,Gadget,20,117.42,true
SO-01180,2025-03-04,South,partner,Flange,2,48.86,false
SO-01181,2025-11-27,South,online,Doohickey,11,16.92,false
SO-01182,2026-02-20,West,partner,Doohickey,17,175.95,false
SO-01183,2025-05-06,West,retail,Doohickey,17,177.59,true
SO-01184,2025-03-05,South,retail,Widget,2,42.08,false
SO-01185,2025-11-18,South,retail,Widget,18,123.01,true
SO-01186,2025-05-20,East,online,Widget,1,45.40,false
SO-01187,2025-01-18,East,partner,Sprocket,11,49.99,false
SO-01188,2025-04-10,East,online,Doohickey,2,20.34,false
SO-01189,2025-09-06,East,online,Gadget,8,93.79,true
SO-01190,2025-01-05,North,retail,Flange,13,122.51,false
SO-01191,2025-08-01,East,partner,Flange,7,127.41,false
SO-01192,2025-02-09,North,online,Widget,17,94.64,false
SO-01193,2025-08-02,West,partner,Sprocket,14,31.53,false
SO-01194,2025-05-01,North,partner,Flange,4,44.78,false
SO-01195,2025-08-16,East,online,Widget,8,152.05,false
SO-01196,2026-02-22,East,retail,Doohickey,4,173.88,false
SO-01197,2026-01-18,North,retail,Flange,12,36.79,false
SO-01198,2025-10-14,East,partner,Widget,6,54.67,true
SO-01199,2025-01-25,South,online,Widget,3,174.49,false
SO-01200,2026-01-07,East,retail,Widget,13,71.16,true
